Country,Year,Age Group,Suicide Rate,Continent
Denmark,2016,0-14 year olds,0.07007401,Europe
Denmark,2016,15-19 year olds,2.7103827,Europe
Denmark,2016,20-24 year olds,7.293594,Europe
Denmark,2016,25-34 year olds,9.340631,Europe
Denmark,2016,35-44 year olds,10.940324,Europe
Denmark,2016,45-54 year olds,13.113086,Europe
Denmark,2016,55-64 year olds,17.763363,Europe
Denmark,2016,65-74 year olds,13.643415,Europe
Denmark,2016,75-84 year olds,23.354233,Europe
Denmark,2016,85+ year olds,34.532738,Europe
Denmark,2017,0-14 year olds,0.28510067,Europe
Denmark,2017,15-19 year olds,4.468666,Europe
Denmark,2017,20-24 year olds,6.451965,Europe
Denmark,2017,25-34 year olds,6.869394,Europe
Denmark,2017,35-44 year olds,9.841031,Europe
Denmark,2017,45-54 year olds,15.076121,Europe
Denmark,2017,55-64 year olds,16.272495,Europe
Denmark,2017,65-74 year olds,14.440746,Europe
Denmark,2017,75-84 year olds,27.9825,Europe
Denmark,2017,85+ year olds,45.025032,Europe
Denmark,2018,0-14 year olds,0.15227734,Europe
Denmark,2018,15-19 year olds,4.481434,Europe
Denmark,2018,20-24 year olds,3.3320677,Europe
Denmark,2018,25-34 year olds,6.8290143,Europe
Denmark,2018,35-44 year olds,10.855124,Europe
Denmark,2018,45-54 year olds,15.336956,Europe
Denmark,2018,55-64 year olds,16.314276,Europe
Denmark,2018,65-74 year olds,16.70781,Europe
Denmark,2018,75-84 year olds,24.953337,Europe
Denmark,2018,85+ year olds,43.533245,Europe
Denmark,2019,0-14 year olds,0.09369279,Europe
Denmark,2019,15-19 year olds,4.3544064,Europe
Denmark,2019,20-24 year olds,7.491844,Europe
Denmark,2019,25-34 year olds,6.5939603,Europe
Denmark,2019,35-44 year olds,9.410341,Europe
Denmark,2019,45-54 year olds,15.257176,Europe
Denmark,2019,55-64 year olds,15.848939,Europe
Denmark,2019,65-74 year olds,14.592467,Europe
Denmark,2019,75-84 year olds,26.873901,Europe
Denmark,2019,85+ year olds,56.635994,Europe
Denmark,2020,0-14 year olds,0.17514928,Europe
Denmark,2020,15-19 year olds,3.413685,Europe
Denmark,2020,20-24 year olds,12.138331,Europe
Denmark,2020,25-34 year olds,8.065989,Europe
Denmark,2020,35-44 year olds,10.077388,Europe
Denmark,2020,45-54 year olds,13.960254,Europe
Denmark,2020,55-64 year olds,14.4861145,Europe
Denmark,2020,65-74 year olds,16.467718,Europe
Denmark,2020,75-84 year olds,15.683758,Europe
Denmark,2020,85+ year olds,46.02474,Europe
Denmark,2021,0-14 year olds,0.39626098,Europe
Denmark,2021,15-19 year olds,4.392903,Europe
Denmark,2021,20-24 year olds,6.6522875,Europe
Denmark,2021,25-34 year olds,7.0573506,Europe
Denmark,2021,35-44 year olds,10.592106,Europe
Denmark,2021,45-54 year olds,11.901851,Europe
Denmark,2021,55-64 year olds,12.445987,Europe
Denmark,2021,65-74 year olds,17.80747,Europe
Denmark,2021,75-84 year olds,20.58097,Europe
Denmark,2021,85+ year olds,41.489445,Europe
Estonia,2000,0-14 year olds,0.66982496,Europe
Estonia,2000,15-19 year olds,19.161406,Europe
Estonia,2000,20-24 year olds,19.255848,Europe
Estonia,2000,25-34 year olds,28.001492,Europe
Estonia,2000,35-44 year olds,39.53561,Europe
Estonia,2000,45-54 year olds,48.036385,Europe
Estonia,2000,55-64 year olds,42.340923,Europe
Estonia,2000,65-74 year olds,34.97902,Europe
Estonia,2000,75-84 year olds,44.507366,Europe
Estonia,2000,85+ year olds,28.29553,Europe
Estonia,2001,0-14 year olds,1.3480542,Europe
Estonia,2001,15-19 year olds,14.066271,Europe
Estonia,2001,20-24 year olds,29.079145,Europe
Estonia,2001,25-34 year olds,27.80695,Europe
Estonia,2001,35-44 year olds,41.729843,Europe
Estonia,2001,45-54 year olds,44.45018,Europe
Estonia,2001,55-64 year olds,45.976055,Europe
Estonia,2001,65-74 year olds,30.590471,Europe
Estonia,2001,75-84 year olds,43.462135,Europe
Estonia,2001,85+ year olds,71.6217,Europe
Estonia,2002,0-14 year olds,2.7826283,Europe
Estonia,2002,15-19 year olds,14.2734165,Europe
Estonia,2002,20-24 year olds,25.632896,Europe
Estonia,2002,25-34 year olds,31.357073,Europe
Estonia,2002,35-44 year olds,35.15447,Europe
Estonia,2002,45-54 year olds,44.09259,Europe
Estonia,2002,55-64 year olds,36.761223,Europe
Estonia,2002,65-74 year olds,30.279829,Europe
Estonia,2002,75-84 year olds,32.612328,Europe
Estonia,2002,85+ year olds,66.376755,Europe
Estonia,2003,0-14 year olds,1.5073534,Europe
Estonia,2003,15-19 year olds,12.857352,Europe
Estonia,2003,20-24 year olds,27.43371,Europe
Estonia,2003,25-34 year olds,24.434568,Europe
Estonia,2003,35-44 year olds,35.01603,Europe
Estonia,2003,45-54 year olds,41.22313,Europe
Estonia,2003,55-64 year olds,35.836254,Europe
Estonia,2003,65-74 year olds,27.472773,Europe
Estonia,2003,75-84 year olds,38.370857,Europe
Estonia,2003,85+ year olds,56.106846,Europe
Estonia,2004,0-14 year olds,0.62522334,Europe
Estonia,2004,15-19 year olds,13.230655,Europe
Estonia,2004,20-24 year olds,25.784515,Europe
Estonia,2004,25-34 year olds,28.539051,Europe
Estonia,2004,35-44 year olds,27.232273,Europe
Estonia,2004,45-54 year olds,38.92396,Europe
Estonia,2004,55-64 year olds,48.243538,Europe
Estonia,2004,65-74 year olds,21.268835,Europe
Estonia,2004,75-84 year olds,18.675442,Europe
Estonia,2004,85+ year olds,70.75621,Europe
Estonia,2005,0-14 year olds,0.76208043,Europe
Estonia,2005,15-19 year olds,13.494867,Europe
Estonia,2005,20-24 year olds,21.460268,Europe
Estonia,2005,25-34 year olds,21.334112,Europe
Estonia,2005,35-44 year olds,24.969084,Europe
Estonia,2005,45-54 year olds,39.656902,Europe
Estonia,2005,55-64 year olds,26.865633,Europe
Estonia,2005,65-74 year olds,25.900295,Europe
Estonia,2005,75-84 year olds,26.342691,Europe
Estonia,2005,85+ year olds,62.923214,Europe
Estonia,2006,0-14 year olds,0.5460033,Europe
Estonia,2006,15-19 year olds,14.521578,Europe
Estonia,2006,20-24 year olds,21.15603,Europe
Estonia,2006,25-34 year olds,15.896457,Europe
Estonia,2006,35-44 year olds,22.137941,Europe
Estonia,2006,45-54 year olds,29.2448,Europe
Estonia,2006,55-64 year olds,22.039873,Europe
Estonia,2006,65-74 year olds,36.00802,Europe
Estonia,2006,75-84 year olds,40.404552,Europe
Estonia,2006,85+ year olds,24.822252,Europe
Estonia,2007,0-14 year olds,0,Europe
Estonia,2007,15-19 year olds,6.901211,Europe
Estonia,2007,20-24 year olds,21.504725,Europe
Estonia,2007,25-34 year olds,26.409857,Europe
Estonia,2007,35-44 year olds,22.343836,Europe
Estonia,2007,45-54 year olds,25.00711,Europe
Estonia,2007,55-64 year olds,34.424706,Europe
Estonia,2007,65-74 year olds,24.533674,Europe
Estonia,2007,75-84 year olds,33.94005,Europe
Estonia,2007,85+ year olds,59.65592,Europe
Estonia,2008,0-14 year olds,0.818865,Europe
Estonia,2008,15-19 year olds,13.434154,Europe
Estonia,2008,20-24 year olds,24.33945,Europe
Estonia,2008,25-34 year olds,16.222412,Europe
Estonia,2008,35-44 year olds,23.44102,Europe
Estonia,2008,45-54 year olds,27.140127,Europe
Estonia,2008,55-64 year olds,30.771503,Europe
Estonia,2008,65-74 year olds,15.707359,Europe
Estonia,2008,75-84 year olds,31.723867,Europe
Estonia,2008,85+ year olds,29.078012,Europe
Estonia,2009,0-14 year olds,0,Europe
Estonia,2009,15-19 year olds,11.260991,Europe
Estonia,2009,20-24 year olds,16.644102,Europe
Estonia,2009,25-34 year olds,20.552357,Europe
Estonia,2009,35-44 year olds,19.484774,Europe
Estonia,2009,45-54 year olds,41.640488,Europe
Estonia,2009,55-64 year olds,32.58086,Europe
Estonia,2009,65-74 year olds,26.484573,Europe
Estonia,2009,75-84 year olds,22.59928,Europe
Estonia,2009,85+ year olds,56.706264,Europe
Estonia,2010,0-14 year olds,0,Europe
Estonia,2010,15-19 year olds,13.665311,Europe
Estonia,2010,20-24 year olds,12.981449,Europe
Estonia,2010,25-34 year olds,19.503197,Europe
Estonia,2010,35-44 year olds,20.399506,Europe
Estonia,2010,45-54 year olds,21.243223,Europe
Estonia,2010,55-64 year olds,28.906813,Europe
Estonia,2010,65-74 year olds,21.718039,Europe
Estonia,2010,75-84 year olds,30.01451,Europe
Estonia,2010,85+ year olds,30.976816,Europe
Estonia,2011,0-14 year olds,0,Europe
Estonia,2011,15-19 year olds,11.225181,Europe
Estonia,2011,20-24 year olds,14.621251,Europe
Estonia,2011,25-34 year olds,13.999443,Europe
Estonia,2011,35-44 year olds,25.02145,Europe
Estonia,2011,45-54 year olds,18.592916,Europe
Estonia,2011,55-64 year olds,23.120497,Europe
Estonia,2011,65-74 year olds,25.543827,Europe
Estonia,2011,75-84 year olds,36.973976,Europe
Estonia,2011,85+ year olds,13.536827,Europe
Estonia,2012,0-14 year olds,1.4547359,Europe
Estonia,2012,15-19 year olds,4.4323835,Europe
Estonia,2012,20-24 year olds,14.971677,Europe
Estonia,2012,25-34 year olds,18.75979,Europe
Estonia,2012,35-44 year olds,22.030514,Europe
Estonia,2012,45-54 year olds,22.806335,Europe
Estonia,2012,55-64 year olds,26.077803,Europe
Estonia,2012,65-74 year olds,29.506264,Europe
Estonia,2012,75-84 year olds,33.89752,Europe
Estonia,2012,85+ year olds,41.415756,Europe
Estonia,2013,0-14 year olds,1.9283056,Europe
Estonia,2013,15-19 year olds,7.994639,Europe
Estonia,2013,20-24 year olds,13.909348,Europe
Estonia,2013,25-34 year olds,15.473086,Europe
Estonia,2013,35-44 year olds,17.124903,Europe
Estonia,2013,45-54 year olds,21.920662,Europe
Estonia,2013,55-64 year olds,22.55868,Europe
Estonia,2013,65-74 year olds,29.592417,Europe
Estonia,2013,75-84 year olds,33.099014,Europe
Estonia,2013,85+ year olds,51.8617,Europe
Estonia,2014,0-14 year olds,0.79972035,Europe
Estonia,2014,15-19 year olds,16.490864,Europe
Estonia,2014,20-24 year olds,12.987963,Europe
Estonia,2014,25-34 year olds,25.539745,Europe
Estonia,2014,35-44 year olds,14.622826,Europe
Estonia,2014,45-54 year olds,29.227903,Europe
Estonia,2014,55-64 year olds,24.102583,Europe
Estonia,2014,65-74 year olds,17.701857,Europe
Estonia,2014,75-84 year olds,30.074604,Europe
Estonia,2014,85+ year olds,47.028732,Europe
Estonia,2015,0-14 year olds,0.80270165,Europe
Estonia,2015,15-19 year olds,18.21673,Europe
Estonia,2015,20-24 year olds,16.458591,Europe
Estonia,2015,25-34 year olds,14.886943,Europe
Estonia,2015,35-44 year olds,15.512,Europe
Estonia,2015,45-54 year olds,20.317244,Europe
Estonia,2015,55-64 year olds,17.445044,Europe
Estonia,2015,65-74 year olds,23.092457,Europe
Estonia,2015,75-84 year olds,22.789587,Europe
Estonia,2015,85+ year olds,31.153797,Europe
Estonia,2016,0-14 year olds,0,Europe
Estonia,2016,15-19 year olds,9.189515,Europe
Estonia,2016,20-24 year olds,11.498536,Europe
Estonia,2016,25-34 year olds,14.4091015,Europe
Estonia,2016,35-44 year olds,12.367062,Europe
Estonia,2016,45-54 year olds,21.69914,Europe
Estonia,2016,55-64 year olds,23.787851,Europe
Estonia,2016,65-74 year olds,18.345192,Europe
Estonia,2016,75-84 year olds,23.149649,Europe
Estonia,2016,85+ year olds,33.466694,Europe
Estonia,2017,0-14 year olds,0.21451022,Europe
Estonia,2017,15-19 year olds,8.78673,Europe
Estonia,2017,20-24 year olds,19.096563,Europe
Estonia,2017,25-34 year olds,16.515152,Europe
Estonia,2017,35-44 year olds,14.033341,Europe
Estonia,2017,45-54 year olds,27.305906,Europe
Estonia,2017,55-64 year olds,29.453737,Europe
Estonia,2017,65-74 year olds,17.538322,Europe
Estonia,2017,75-84 year olds,23.796053,Europe
Estonia,2017,85+ year olds,50.394417,Europe
Estonia,2018,0-14 year olds,0.46220335,Europe
Estonia,2018,15-19 year olds,17.428549,Europe
Estonia,2018,20-24 year olds,7.159832,Europe
Estonia,2018,25-34 year olds,14.767865,Europe
Estonia,2018,35-44 year olds,14.705562,Europe
Estonia,2018,45-54 year olds,13.156911,Europe
Estonia,2018,55-64 year olds,21.078213,Europe
Estonia,2018,65-74 year olds,24.598097,Europe
Estonia,2018,75-84 year olds,27.580196,Europe
Estonia,2018,85+ year olds,57.907444,Europe
Estonia,2019,0-14 year olds,0.8574324,Europe
Estonia,2019,15-19 year olds,13.837208,Europe
Estonia,2019,20-24 year olds,18.066254,Europe
Estonia,2019,25-34 year olds,14.464838,Europe
Estonia,2019,35-44 year olds,14.775634,Europe
Estonia,2019,45-54 year olds,13.199849,Europe
Estonia,2019,55-64 year olds,25.058313,Europe
Estonia,2019,65-74 year olds,23.729698,Europe
Estonia,2019,75-84 year olds,22.992016,Europe
Estonia,2019,85+ year olds,30.673252,Europe
Estonia,2020,0-14 year olds,1.6811022,Europe
Estonia,2020,15-19 year olds,18.709324,Europe
Estonia,2020,20-24 year olds,14.123891,Europe
Estonia,2020,25-34 year olds,18.837355,Europe
Estonia,2020,35-44 year olds,18.351276,Europe
Estonia,2020,45-54 year olds,17.000624,Europe
Estonia,2020,55-64 year olds,26.232517,Europe
Estonia,2020,65-74 year olds,16.669825,Europe
Estonia,2020,75-84 year olds,29.989237,Europe
Estonia,2020,85+ year olds,40.368923,Europe
Estonia,2021,0-14 year olds,0.28332883,Europe
Estonia,2021,15-19 year olds,12.05185,Europe
Estonia,2021,20-24 year olds,17.233105,Europe
Estonia,2021,25-34 year olds,15.399847,Europe
Estonia,2021,35-44 year olds,21.282015,Europe
Estonia,2021,45-54 year olds,12.099135,Europe
Estonia,2021,55-64 year olds,12.373559,Europe
Estonia,2021,65-74 year olds,27.945908,Europe
Estonia,2021,75-84 year olds,18.586058,Europe
Estonia,2021,85+ year olds,33.052002,Europe
Finland,2000,0-14 year olds,0.18198712,Europe
Finland,2000,15-19 year olds,14.506024,Europe
Finland,2000,20-24 year olds,27.6869,Europe
Finland,2000,25-34 year olds,30.654797,Europe
Finland,2000,35-44 year olds,34.32752,Europe
Finland,2000,45-54 year olds,35.90053,Europe
Finland,2000,55-64 year olds,28.7097,Europe
Finland,2000,65-74 year olds,24.170202,Europe
Finland,2000,75-84 year olds,25.34474,Europe
Finland,2000,85+ year olds,22.120422,Europe
Finland,2001,0-14 year olds,0.6970604,Europe
Finland,2001,15-19 year olds,11.098235,Europe
Finland,2001,20-24 year olds,25.049856,Europe
Finland,2001,25-34 year olds,28.333694,Europe
Finland,2001,35-44 year olds,37.837646,Europe
Finland,2001,45-54 year olds,35.824,Europe
Finland,2001,55-64 year olds,32.654587,Europe
Finland,2001,65-74 year olds,22.554962,Europe
Finland,2001,75-84 year olds,22.827208,Europe
Finland,2001,85+ year olds,25.620253,Europe
Finland,2002,0-14 year olds,0.31637943,Europe
Finland,2002,15-19 year olds,10.120396,Europe
Finland,2002,20-24 year olds,28.351307,Europe
Finland,2002,25-34 year olds,25.288338,Europe
Finland,2002,35-44 year olds,30.152258,Europe
Finland,2002,45-54 year olds,31.633299,Europe
Finland,2002,55-64 year olds,28.866657,Europe
Finland,2002,65-74 year olds,24.596231,Europe
Finland,2002,75-84 year olds,20.920153,Europe
Finland,2002,85+ year olds,42.46917,Europe
Finland,2003,0-14 year olds,0.6453555,Europe
Finland,2003,15-19 year olds,14.58478,Europe
Finland,2003,20-24 year olds,23.553831,Europe
Finland,2003,25-34 year olds,22.251509,Europe
Finland,2003,35-44 year olds,31.102169,Europe
Finland,2003,45-54 year olds,35.170578,Europe
Finland,2003,55-64 year olds,24.433199,Europe
Finland,2003,65-74 year olds,22.439964,Europe
Finland,2003,75-84 year olds,26.785492,Europe
Finland,2003,85+ year olds,24.568613,Europe
Finland,2004,0-14 year olds,0.64428,Europe
Finland,2004,15-19 year olds,13.1541815,Europe
Finland,2004,20-24 year olds,31.264866,Europe
Finland,2004,25-34 year olds,24.240322,Europe
Finland,2004,35-44 year olds,26.552132,Europe
Finland,2004,45-54 year olds,31.663488,Europe
Finland,2004,55-64 year olds,25.372375,Europe
Finland,2004,65-74 year olds,24.9732,Europe
Finland,2004,75-84 year olds,20.85549,Europe
Finland,2004,85+ year olds,22.933565,Europe
Finland,2005,0-14 year olds,0.19984363,Europe
Finland,2005,15-19 year olds,8.766795,Europe
Finland,2005,20-24 year olds,22.528921,Europe
Finland,2005,25-34 year olds,20.96583,Europe
Finland,2005,35-44 year olds,24.40282,Europe
Finland,2005,45-54 year olds,32.124775,Europe
Finland,2005,55-64 year olds,25.999102,Europe
Finland,2005,65-74 year olds,21.1033,Europe
Finland,2005,75-84 year olds,25.768847,Europe
Finland,2005,85+ year olds,30.28714,Europe
Finland,2006,0-14 year olds,0.42144853,Europe
Finland,2006,15-19 year olds,14.895073,Europe
Finland,2006,20-24 year olds,24.755835,Europe
Finland,2006,25-34 year olds,23.57831,Europe
Finland,2006,35-44 year olds,24.235712,Europe
Finland,2006,45-54 year olds,32.75752,Europe
Finland,2006,55-64 year olds,26.141317,Europe
Finland,2006,65-74 year olds,27.502684,Europe
Finland,2006,75-84 year olds,20.558493,Europe
Finland,2006,85+ year olds,24.33512,Europe
Finland,2007,0-14 year olds,0.31853232,Europe
Finland,2007,15-19 year olds,13.079016,Europe
Finland,2007,20-24 year olds,24.217842,Europe
Finland,2007,25-34 year olds,19.732588,Europe
Finland,2007,35-44 year olds,24.178036,Europe
Finland,2007,45-54 year olds,30.05903,Europe
Finland,2007,55-64 year olds,26.010221,Europe
Finland,2007,65-74 year olds,22.678373,Europe
Finland,2007,75-84 year olds,22.618143,Europe
Finland,2007,85+ year olds,18.76413,Europe
Finland,2008,0-14 year olds,0.5655925,Europe
Finland,2008,15-19 year olds,11.505693,Europe
Finland,2008,20-24 year olds,23.545778,Europe
Finland,2008,25-34 year olds,22.904495,Europe
Finland,2008,35-44 year olds,27.862823,Europe
Finland,2008,45-54 year olds,33.490456,Europe
Finland,2008,55-64 year olds,25.986076,Europe
Finland,2008,65-74 year olds,22.48015,Europe
Finland,2008,75-84 year olds,14.84224,Europe
Finland,2008,85+ year olds,22.823137,Europe
Finland,2009,0-14 year olds,0.08654203,Europe
Finland,2009,15-19 year olds,11.222293,Europe
Finland,2009,20-24 year olds,25.875628,Europe
Finland,2009,25-34 year olds,24.10331,Europe
Finland,2009,35-44 year olds,25.22504,Europe
Finland,2009,45-54 year olds,32.582066,Europe
Finland,2009,55-64 year olds,25.478018,Europe
Finland,2009,65-74 year olds,20.003723,Europe
Finland,2009,75-84 year olds,20.939615,Europe
Finland,2009,85+ year olds,20.852169,Europe
Finland,2010,0-14 year olds,0.13288228,Europe
Finland,2010,15-19 year olds,11.948762,Europe
Finland,2010,20-24 year olds,29.843056,Europe
Finland,2010,25-34 year olds,23.384573,Europe
Finland,2010,35-44 year olds,20.148466,Europe
Finland,2010,45-54 year olds,26.399717,Europe
Finland,2010,55-64 year olds,24.06991,Europe
Finland,2010,65-74 year olds,17.870796,Europe
Finland,2010,75-84 year olds,20.566036,Europe
Finland,2010,85+ year olds,21.781113,Europe
Finland,2011,0-14 year olds,0.40187362,Europe
Finland,2011,15-19 year olds,13.249349,Europe
Finland,2011,20-24 year olds,22.52416,Europe
Finland,2011,25-34 year olds,19.50187,Europe
Finland,2011,35-44 year olds,18.666142,Europe
Finland,2011,45-54 year olds,28.423752,Europe
Finland,2011,55-64 year olds,22.620033,Europe
Finland,2011,65-74 year olds,18.593807,Europe
Finland,2011,75-84 year olds,20.668562,Europe
Finland,2011,85+ year olds,19.840216,Europe
Finland,2012,0-14 year olds,0,Europe
Finland,2012,15-19 year olds,14.089155,Europe
Finland,2012,20-24 year olds,22.854254,Europe
Finland,2012,25-34 year olds,17.815355,Europe
Finland,2012,35-44 year olds,19.21191,Europe
Finland,2012,45-54 year olds,24.79032,Europe
Finland,2012,55-64 year olds,23.506062,Europe
Finland,2012,65-74 year olds,20.327513,Europe
Finland,2012,75-84 year olds,14.1845255,Europe
Finland,2012,85+ year olds,13.252733,Europe
Finland,2013,0-14 year olds,0.24518035,Europe
Finland,2013,15-19 year olds,11.377577,Europe
Finland,2013,20-24 year olds,19.3595,Europe
Finland,2013,25-34 year olds,24.92388,Europe
Finland,2013,35-44 year olds,18.84692,Europe
Finland,2013,45-54 year olds,21.06319,Europe
Finland,2013,55-64 year olds,24.342976,Europe
Finland,2013,65-74 year olds,18.861145,Europe
Finland,2013,75-84 year olds,17.0354,Europe
Finland,2013,85+ year olds,22.23806,Europe
Finland,2014,0-14 year olds,0.23665309,Europe
Finland,2014,15-19 year olds,9.808001,Europe
Finland,2014,20-24 year olds,17.378265,Europe
Finland,2014,25-34 year olds,22.80387,Europe
Finland,2014,35-44 year olds,17.65933,Europe
Finland,2014,45-54 year olds,23.167007,Europe
Finland,2014,55-64 year olds,17.95359,Europe
Finland,2014,65-74 year olds,15.775701,Europe
Finland,2014,75-84 year olds,16.382355,Europe
Finland,2014,85+ year olds,19.075207,Europe
Finland,2015,0-14 year olds,0.6002281,Europe
Finland,2015,15-19 year olds,5.59777,Europe
Finland,2015,20-24 year olds,16.078983,Europe
Finland,2015,25-34 year olds,18.015226,Europe
Finland,2015,35-44 year olds,15.746281,Europe
Finland,2015,45-54 year olds,21.489994,Europe
Finland,2015,55-64 year olds,18.595167,Europe
Finland,2015,65-74 year olds,13.8763685,Europe
Finland,2015,75-84 year olds,16.853554,Europe
Finland,2015,85+ year olds,18.364807,Europe
Finland,2016,0-14 year olds,0.27594313,Europe
Finland,2016,15-19 year olds,7.905599,Europe
Finland,2016,20-24 year olds,22.788017,Europe
Finland,2016,25-34 year olds,17.573378,Europe
Finland,2016,35-44 year olds,17.258684,Europe
Finland,2016,45-54 year olds,23.016382,Europe
Finland,2016,55-64 year olds,17.821596,Europe
Finland,2016,65-74 year olds,17.307486,Europe
Finland,2016,75-84 year olds,16.472029,Europe
Finland,2016,85+ year olds,22.826225,Europe
Finland,2017,0-14 year olds,0.5995593,Europe
Finland,2017,15-19 year olds,11.692937,Europe
Finland,2017,20-24 year olds,21.676022,Europe
Finland,2017,25-34 year olds,22.359434,Europe
Finland,2017,35-44 year olds,19.602547,Europe
Finland,2017,45-54 year olds,17.738892,Europe
Finland,2017,55-64 year olds,19.204983,Europe
Finland,2017,65-74 year olds,16.914812,Europe
Finland,2017,75-84 year olds,16.977076,Europe
Finland,2017,85+ year olds,16.708195,Europe
Finland,2018,0-14 year olds,0.7412363,Europe
Finland,2018,15-19 year olds,9.847758,Europe
Finland,2018,20-24 year olds,20.098438,Europe
Finland,2018,25-34 year olds,22.537218,Europe
Finland,2018,35-44 year olds,17.756138,Europe
Finland,2018,45-54 year olds,17.425993,Europe
Finland,2018,55-64 year olds,19.384144,Europe
Finland,2018,65-74 year olds,16.6691,Europe
Finland,2018,75-84 year olds,21.041725,Europe
Finland,2018,85+ year olds,20.44902,Europe
Finland,2019,0-14 year olds,0.37300324,Europe
Finland,2019,15-19 year olds,12.108024,Europe
Finland,2019,20-24 year olds,25.003706,Europe
Finland,2019,25-34 year olds,18.945208,Europe
Finland,2019,35-44 year olds,17.450813,Europe
Finland,2019,45-54 year olds,17.984898,Europe
Finland,2019,55-64 year olds,15.642882,Europe
Finland,2019,65-74 year olds,12.2033825,Europe
Finland,2019,75-84 year olds,17.063671,Europe
Finland,2019,85+ year olds,23.461786,Europe
Finland,2020,0-14 year olds,0.5808402,Europe
Finland,2020,15-19 year olds,11.639282,Europe
Finland,2020,20-24 year olds,17.990108,Europe
Finland,2020,25-34 year olds,19.057774,Europe
Finland,2020,35-44 year olds,21.479,Europe
Finland,2020,45-54 year olds,15.421095,Europe
Finland,2020,55-64 year olds,17.471893,Europe
Finland,2020,65-74 year olds,12.29959,Europe
Finland,2020,75-84 year olds,12.459555,Europe
Finland,2020,85+ year olds,22.35751,Europe
Finland,2021,0-14 year olds,0.4203122,Europe
Finland,2021,15-19 year olds,9.662142,Europe
Finland,2021,20-24 year olds,16.671661,Europe
Finland,2021,25-34 year olds,17.415308,Europe
Finland,2021,35-44 year olds,18.10041,Europe
Finland,2021,45-54 year olds,20.908716,Europe
Finland,2021,55-64 year olds,17.235966,Europe
Finland,2021,65-74 year olds,13.200628,Europe
Finland,2021,75-84 year olds,19.716219,Europe
Finland,2021,85+ year olds,21.84595,Europe
France,2000,0-14 year olds,0.38799936,Europe
France,2000,15-19 year olds,5.431239,Europe
France,2000,20-24 year olds,10.620069,Europe
France,2000,25-34 year olds,16.824404,Europe
France,2000,35-44 year olds,26.641632,Europe
France,2000,45-54 year olds,26.884737,Europe
France,2000,55-64 year olds,23.599493,Europe
France,2000,65-74 year olds,29.825891,Europe
France,2000,75-84 year olds,45.96258,Europe
France,2000,85+ year olds,94.506516,Europe
France,2001,0-14 year olds,0.31657252,Europe
France,2001,15-19 year olds,5.684258,Europe
France,2001,20-24 year olds,9.370863,Europe
France,2001,25-34 year olds,16.71555,Europe
France,2001,35-44 year olds,26.268652,Europe
France,2001,45-54 year olds,26.922205,Europe
France,2001,55-64 year olds,23.968786,Europe
France,2001,65-74 year olds,27.167355,Europe
France,2001,75-84 year olds,41.742878,Europe
France,2001,85+ year olds,84.6243,Europe
France,2002,0-14 year olds,0.34301385,Europe
France,2002,15-19 year olds,4.5788183,Europe
France,2002,20-24 year olds,10.667073,Europe
France,2002,25-34 year olds,16.908182,Europe
France,2002,35-44 year olds,26.481447,Europe
France,2002,45-54 year olds,27.389374,Europe
France,2002,55-64 year olds,25.20366,Europe
France,2002,65-74 year olds,27.074556,Europe
France,2002,75-84 year olds,40.74195,Europe
France,2002,85+ year olds,90.7215,Europe
France,2003,0-14 year olds,0.29252166,Europe
France,2003,15-19 year olds,5.1006594,Europe
France,2003,20-24 year olds,11.40105,Europe
France,2003,25-34 year olds,16.645014,Europe
France,2003,35-44 year olds,26.02709,Europe
France,2003,45-54 year olds,29.846302,Europe
France,2003,55-64 year olds,23.295042,Europe
France,2003,65-74 year olds,26.841438,Europe
France,2003,75-84 year olds,42.806282,Europe
France,2003,85+ year olds,93.44725,Europe
France,2004,0-14 year olds,0.18330266,Europe
France,2004,15-19 year olds,5.3672166,Europe
France,2004,20-24 year olds,10.524519,Europe
France,2004,25-34 year olds,15.292469,Europe
France,2004,35-44 year olds,25.438517,Europe
France,2004,45-54 year olds,30.708048,Europe
France,2004,55-64 year olds,23.557339,Europe
France,2004,65-74 year olds,25.411097,Europe
France,2004,75-84 year olds,39.640984,Europe
France,2004,85+ year olds,82.68803,Europe
France,2005,0-14 year olds,0.2652613,Europe
France,2005,15-19 year olds,4.267133,Europe
France,2005,20-24 year olds,9.802913,Europe
France,2005,25-34 year olds,14.7359915,Europe
France,2005,35-44 year olds,23.689056,Europe
France,2005,45-54 year olds,29.164457,Europe
France,2005,55-64 year olds,23.777554,Europe
France,2005,65-74 year olds,26.70029,Europe
France,2005,75-84 year olds,40.877453,Europe
France,2005,85+ year olds,81.44746,Europe
France,2006,0-14 year olds,0.26693732,Europe
France,2006,15-19 year olds,4.297747,Europe
France,2006,20-24 year olds,8.5771,Europe
France,2006,25-34 year olds,14.518584,Europe
France,2006,35-44 year olds,23.309435,Europe
France,2006,45-54 year olds,28.362164,Europe
France,2006,55-64 year olds,22.805761,Europe
France,2006,65-74 year olds,25.957495,Europe
France,2006,75-84 year olds,37.522236,Europe
France,2006,85+ year olds,71.14931,Europe
France,2007,0-14 year olds,0.18971722,Europe
France,2007,15-19 year olds,3.9639378,Europe
France,2007,20-24 year olds,8.948985,Europe
France,2007,25-34 year olds,13.537766,Europe
France,2007,35-44 year olds,22.329948,Europe
France,2007,45-54 year olds,28.14781,Europe
France,2007,55-64 year olds,22.139114,Europe
